# Constructed from biom file
#OTU ID	100907LG.C.1.RL	110308DK.C.1.RL	110412ET.C.1.RL	110418ML.C.1.RL	110601OG.C.1.RL	110720BB.C.1.RL	110727MK.C.1.RL	110801EH.C.1.RL	110921AR.C.1.RL	111003JG.C.1.RL	111115WK.C.1.RL	100804MB.C.1.RL	100716FG.C.1.RL	101007PC.C.1.RL	101026RM.C.1.RL	110222MG.C.1.RL	110330DS.C.1.RL	110406MB.C.1.RL	110420JR.C.1.RL	110523CB.C.1.RL
k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Bulleidia;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0113825755238
k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Bulleidia;s__moorei	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000361712103959	0.00143664087243	6.39004856437e-05	0.0	0.00126651749905	0.0049504618868	0.0	0.000728386069308
k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Catenibacterium;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00347273899886	4.01902337732e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Coprobacillus;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Coprobacillus;s__cateniformis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Erysipelothrix;s__	0.0	0.0	0.00219970430204	0.0	0.0	0.0	0.0	0.00271251346284	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Holdemania;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae;g__PSB-M-3;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae;g__RFN20;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Sharpea;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000734558832607
k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae;g__[Eubacterium];s__	0.0	0.0	0.0	0.0	0.0	0.0	0.000385183283046	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae;g__[Eubacterium];s__biforme	0.0	0.0105446623094	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae;g__[Eubacterium];s__cylindroides	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae;g__p-75-a5;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__;g__;s__	0.0	0.0	0.0	0.0	0.00108313024641	0.0	0.0	0.00666161394551	0.00467176018298	0.0	0.0	0.0	0.000401902337732	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium;s__	0.0	8.71459694989e-05	3.6060726263e-05	0.000107469102633	5.41565123206e-05	0.00012137395315	0.0	7.97798077307e-05	0.000243320842863	0.0	8.51643672288e-05	0.0	0.0443432245964	0.0339079896823	0.0182116384085	0.00987749035027	0.0287710558534	0.0585011957476	0.00211476909008	0.0260243700695
k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__u114;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__;s__	0.0	0.0	3.6060726263e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00112532654565	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__Leptotrichia;s__	6.37226789014e-05	0.0	0.0	0.0	0.0	0.0203908241291	0.0	0.0	0.0	5.69476082005e-05	0.0	0.0215309817929	0.0114274231362	0.0083749632677	0.0309917355372	0.0	0.0180689829864	0.034345085377	0.0193187014175	0.0675115122036
k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__Sneathia;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00541823499796	0.0	0.00328244428218	0.0	0.0
k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__Streptobacillus;s__moniliformis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__GN02;c__3BR-5F;o__;f__;g__;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__GN02;c__BB34;o__;f__;g__;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__GN02;c__BD1-5;o__;f__;g__;s__	0.0	0.0	0.0	0.0	0.0031410777146	0.0	6.41972138409e-05	0.0	0.0	0.0	0.0	0.0	0.000683233974144	3.26509289189e-05	8.52006475249e-05	0.0	0.0	3.349432941e-05	0.0	0.0
k__Bacteria;p__GN02;c__GKS2-174;o__;f__;g__;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__GN02;c__GN07;o__;f__;g__;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__GOUTA4;c__;o__;f__;g__;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000257201646091	0.0
k__Bacteria;p__Gemmatimonadetes;c__Gemm-1;o__;f__;g__;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.67934891821e-05	0.0	0.0	0.0	2.11086249842e-05	0.0	0.0	0.0
k__Bacteria;p__Gemmatimonadetes;c__Gemm-2;o__;f__;g__;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.03804675464e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Gemmatimonadetes;c__Gemm-5;o__;f__;g__;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000234301780694	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes;o__;f__;g__;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.37772121375e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes;o__Ellin5290;f__;g__;s__	0.0	0.0	0.0	0.0	0.00173300839426	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes;o__Gemmatimonadales;f__;g__;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.00276048019516	0.0	0.0	0.0	0.0	0.0	0.000643043740371	0.0	2.13001618812e-05	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes;o__Gemmatimonadales;f__A1-B1;g__;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.000128394427682	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes;o__Gemmatimonadales;f__Gemmatimonadaceae;g__Gemmatimonas;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes;o__KD8-87;f__;g__;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.97798077307e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes;o__N1423WL;f__;g__;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Kazan-3B-28;c__;o__;f__;g__;s__	0.0	0.0	0.0	0.0	0.000108313024641	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Lentisphaerae;c__[Lentisphaeria];o__Victivallales;f__Victivallaceae;g__;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00608302107158	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Lentisphaerae;c__[Lentisphaeria];o__Z20;f__;g__;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.00070616935225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__NKB19;c__;o__;f__;g__;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__;g__;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__0319-6A21;g__;s__	0.010960300771	0.0	0.0	0.0	0.0068237205524	0.0	0.000256788855364	0.00059834855798	0.0	0.0	0.0	0.0	0.0	0.0	0.000127800971287	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__Nitrospiraceae;g__;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__Nitrospiraceae;g__Nitrospira;s__	0.0	0.0	0.0	0.00214938205266	0.000379095586244	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__OD1;c__;o__;f__;g__;s__	0.00267635251386	0.0	0.0	0.0	5.41565123206e-05	0.0	0.0	0.0	0.0	0.0	0.00195878044626	0.0	1.33967445911e-05	0.0	0.000106500809406	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__OD1;c__ABY1;o__;f__;g__;s__	0.0	0.0	0.0	0.0	0.0	0.0117732734555	0.00115554984914	0.0	0.00535305854299	0.0	0.0	0.0	0.000401902337732	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__OD1;c__Mb-NB09;o__;f__;g__;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__OD1;c__SM2F11;o__;f__;g__;s__	0.0	0.00662309368192	0.00504850167682	0.00397635679742	0.00389926888708	0.0	0.0214418694229	0.0131237783717	0.000194656674291	0.0	0.000596150570601	0.0	0.0026927456628	0.0	2.13001618812e-05	0.000599362278536	0.0020053193735	0.000274653501162	0.000257201646091	0.000111109739386
k__Bacteria;p__OD1;c__ZB2;o__;f__;g__;s__	0.0	0.0116775599129	0.00169485413436	0.0	0.00357432981316	0.00436946231339	0.00616293252873	0.00167537596234	0.00180057423719	0.0	0.0	0.0	0.00158081586175	0.0	0.000617704694556	0.00129462252164	0.0	0.0	0.000800182898948	0.0
k__Bacteria;p__OP11;c__;o__;f__;g__;s__	0.0	0.0	0.0	0.0	0.000108313024641	0.0	0.0	0.0	9.73283371454e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__OP11;c__OP11-3;o__;f__;g__;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.73283371454e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__OP11;c__OP11-4;o__;f__;g__;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__OP11;c__WCHB1-64;o__;f__;g__;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__OP11;c__WCHB1-64;o__K2-4-19;f__;g__;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__OP3;c__BD4-9;o__;f__;g__;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0019546052894	0.0	0.0	0.0	0.0	0.0	0.0	0.000617704694556	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__OP3;c__PBS-25;o__;f__;g__;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__OP3;c__koll11;o__;f__;g__;s__	0.0	0.0	3.6060726263e-05	0.0	0.00417005144869	0.0	0.0	0.0039092105788	0.0	0.0	0.00315108158746	0.0	0.000308125125594	0.000179580109054	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__OP3;c__koll11;o__GIF10;f__kpj58rc;g__;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00059834855798	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Planctomycetes;c__;o__;f__;g__;s__	0.0	0.0	0.0	0.00994089199355	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Planctomycetes;c__C6;o__MVS-107;f__;g__;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000160760935093	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Planctomycetes;c__OM190;o__CL500-15;f__;g__;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Planctomycetes;c__OM190;o__agg27;f__;g__;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Planctomycetes;c__Phycisphaerae;o__Phycisphaerales;f__;g__;s__	0.0	0.0	0.0	0.00628694250403	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Planctomycetes;c__Phycisphaerae;o__Pla1;f__;g__;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Planctomycetes;c__Phycisphaerae;o__WD2101;f__;g__;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Planctomycetes;c__Pla4;o__;f__;g__;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00050660699962	0.0	0.0	0.0
k__Bacteria;p__Planctomycetes;c__Planctomycetia;o__Gemmatales;f__Gemmataceae;g__;s__	0.0	0.0	0.0	0.0	0.00541565123206	0.0	0.0014123387045	0.00422832980973	0.0154265414375	0.0	0.0192471469937	0.0	6.69837229553e-05	0.0	0.000617704694556	0.00256527055213	0.0	0.0	0.000514403292181	0.0
k__Bacteria;p__Planctomycetes;c__Planctomycetia;o__Gemmatales;f__Gemmataceae;g__Gemmata;s__	0.0	0.0	0.0	0.0	0.00460330354725	0.0	0.0	0.00394910048267	0.0	0.00222095671982	0.0	0.00213325395644	0.000334918614777	0.0	0.0	2.39744911414e-05	0.0	0.0	0.0	0.000111109739386
k__Bacteria;p__Planctomycetes;c__Planctomycetia;o__Gemmatales;f__Isosphaeraceae;g__;s__	0.0	0.0	0.000144242905052	0.0	0.0	0.0	0.00314566347821	0.0	0.0	0.0	0.0	0.0	0.000401902337732	0.0	0.0003408025901	0.0	0.0	0.0	0.00105738454504	0.0
k__Bacteria;p__Planctomycetes;c__Planctomycetia;o__Pirellulales;f__Pirellulaceae;g__;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000398899038653	0.0	0.0	0.0	0.0	8.03804675464e-05	0.0	0.000319502428218	0.0	0.0	0.00020096597646	0.000200045724737	0.0
k__Bacteria;p__Planctomycetes;c__Planctomycetia;o__Pirellulales;f__Pirellulaceae;g__A17;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00059834855798	0.0	0.0	0.0	0.0	0.000401902337732	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Planctomycetes;c__Planctomycetia;o__Pirellulales;f__Pirellulaceae;g__Pirellula;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Planctomycetes;c__Planctomycetia;o__Planctomycetales;f__Planctomycetaceae;g__Planctomyces;s__	0.00044605875231	0.0	0.0	0.000214938205266	0.00693203357704	0.0	0.0	0.00414855000199	0.00656966275731	0.0	0.0	0.0	0.0	0.00171417376824	0.00198091505495	0.0	0.0	0.0	0.000971650663009	0.0
k__Bacteria;p__Planctomycetes;c__vadinHA49;o__DH61;f__;g__;s__	0.0	0.00104575163399	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Planctomycetes;c__vadinHA49;o__PHOS-HE93;f__;g__;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Planctomycetes;c__vadinHA49;o__p04_C01;f__;g__;s__	0.0	0.0	0.0	0.0	0.00232873002979	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__;o__;f__;g__;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__;f__;g__;s__	0.0	0.0	0.00151455050305	0.0	0.00232873002979	0.0	0.00417281889966	0.00757908173441	0.00389313348581	0.0	0.0120081757793	0.0	0.000723424207917	0.0	0.00087330663713	0.000887056172233	2.11086249842e-05	0.000120579585876	0.00234339277549	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__BD7-3;f__;g__;s__	0.0	0.0	0.00227182575457	0.0	0.0021121039805	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000553804208912	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__;s__	0.0	0.0	0.0	0.0102632993015	0.00714865962632	0.0	0.00102715542145	0.0	0.0	0.0	0.0	0.0	0.000562663272825	0.000653018578379	0.0	0.00033564287598	0.0	0.000247858037634	0.00111454046639	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Asticcacaulis;s__biprosthecium	0.0	0.0076688453159	0.0	0.0	0.00129975629569	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000200951168866	0.0	0.000276902104456	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Brevundimonas;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Brevundimonas;s__diminuta	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0016042554988	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Brevundimonas;s__poindexterae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Caulobacter;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Caulobacter;s__henricii	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000455489316096	0.0	0.000724205503962	0.0	0.00166758137375	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Mycoplana;s__	0.000764672146817	0.0	0.0	0.00102095647501	0.00373679935012	0.0	0.0	0.00594359567593	0.0	0.00176537585421	0.000425821836144	0.0	0.000401902337732	0.0	0.000127800971287	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Phenylobacterium;s__	0.0	0.0104575163399	0.0	0.0	0.0	0.0209976938949	0.000449380496886	0.0	0.0	0.0	0.0	0.0	0.00088418514301	0.0	0.000830706313368	0.0	0.0	6.69886588201e-06	0.00120027434842	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Ellin329;f__;g__;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000279229327057	0.0	0.0	0.00459887583035	0.0	4.01902337732e-05	0.0	0.0	0.0	0.0	1.3397731764e-05	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__;g__;s__	0.0	0.0	0.000468789441419	0.000161203653949	0.000108313024641	0.0	0.0	0.00458733894451	0.0	0.0	0.000170328734458	0.0	0.000401902337732	0.000750971365135	0.000788105989606	0.00189398480017	2.11086249842e-05	0.0	0.0	0.000129628029284
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Aurantimonadaceae;g__;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00191701456931	0.0	0.0	0.0	0.000514403292181	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Aurantimonadaceae;g__Aurantimonas;s__altamirensis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.26003237625e-05	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Aurantimonadaceae;g__Martelella;s__	0.0	0.0	0.0	5.37345513165e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Bartonellaceae;g__;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__;s__	0.0	0.0	0.000432728715156	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
